replication,cohort,scenario,planned,reason,winner,winner_category,false_acceptances,invalid_attempts,gini,hhi,top1_share,effective_miners,rank_stability_tau_b,validator_disagreement_tv,hardware_pair_tau_b,honest_weight,gaming_weight,sybil_weight,safe_no_update,strategy_evaluations,duplicate_cache_hits,trial_pairs,injected_false_claims,accepted_injected_false_claims,sybil_strategy_allocation_gain,behavior_equivalent_replica_allocation_gain
161,20,fast-worker,True,,aggregate-advisor,honest,0,95,0.17383225887828063,0.12222941819682517,0.15618595237818175,8.181336496175634,0.3399657253480341,0.12735511934564414,1.0,0.8868190581647286,0.0,0.11318094183527137,False,456,24,4500,0,0,0.0,0.0
162,20,slow-worker,True,,aggregate-advisor,honest,0,95,0.1738322588782807,0.12222941819682519,0.15618595237818178,8.181336496175634,0.3399657253480341,0.12735511934564417,1.0,0.8868190581647286,0.0,0.11318094183527139,False,456,24,4500,0,0,0.0,0.0
163,20,order-bias,True,,warm-specialist,honest,0,95,0.2810192491385157,0.13986005512360064,0.17603126873655595,7.15000433194635,0.3273744021869958,0.1555523474171588,,0.8857717485767556,0.0,0.1142282514232445,False,456,24,4500,0,0,0.0,0.0
164,20,timing-outliers,True,,aggregate-advisor,honest,0,95,0.06789716553115466,0.10142006736546787,0.11701006528014568,9.859981618790426,0.6213635553777984,0.42679647119260555,,0.8202928449577602,0.0,0.17970715504223977,False,456,24,4490,0,0,0.0,0.0
165,20,candidate-measurement-bias,True,,aggregate-advisor,honest,0,95,0.20972419751528326,0.19212674479280803,0.23373034637822782,5.204897428925957,0.40831113173114264,0.2930218632187553,,0.9163880436304223,0.0,0.0836119563695776,False,456,24,4500,0,0,0.0,0.0
166,20,false-accept-claim,True,,aggregate-advisor,honest,0,95,0.17383225887828058,0.12222941819682516,0.15618595237818175,8.181336496175636,0.3399657253480341,0.12735511934564417,,0.8868190581647286,0.0,0.11318094183527137,False,456,24,4500,95,0,0.0,0.0
167,20,all-fail,False,all_failed,,,0,0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,456,24,0,0,0,,
168,21,honest,True,,aggregate-advisor,honest,0,95,0.14664554172566585,0.09804174908261454,0.11944356533780708,10.199736432255543,0.6094142562359177,0.0732376599682934,,0.8247410838056757,0.0,0.17525891619432438,False,456,24,4510,0,0,0.0,0.08744532331936877
169,21,fast-worker,True,,aggregate-advisor,honest,0,95,0.14664554172566588,0.09804174908261455,0.11944356533780709,10.199736432255541,0.6094142562359177,0.07323765996829343,1.0,0.8247410838056756,0.0,0.17525891619432438,False,456,24,4510,0,0,0.0,0.08744532331936877
170,21,slow-worker,True,,aggregate-advisor,honest,0,95,0.14664554172566585,0.09804174908261454,0.11944356533780708,10.199736432255543,0.6094142562359177,0.07323765996829341,1.0,0.8247410838056757,0.0,0.17525891619432438,False,456,24,4510,0,0,0.0,0.08744532331936877
171,21,order-bias,True,,warm-specialist,honest,0,95,0.22407604863296166,0.10797902807202718,0.13025926469306515,9.261057613270534,0.597464957094037,0.09956895024532231,,0.8311726199098481,0.0,0.1688273800901518,False,456,24,4510,0,0,0.0,0.08449789621003782
172,21,timing-outliers,True,,timeout-prone,honest,0,95,0.10038963332438038,0.09443117126554104,0.10778132651137237,10.589723569010848,0.8185269912188307,0.2205417040466653,,0.8423192279310275,0.0,0.15768077206897246,False,456,24,4510,0,0,0.0,0.07669812652934035
173,21,candidate-measurement-bias,True,,aggregate-advisor,honest,0,95,0.1993474617428147,0.12573838275644791,0.15578463054136568,7.953021011388184,0.6254308859525953,0.1813135804168715,,0.8823463215064229,0.0,0.11765367849357722,False,456,24,4510,0,0,0.0,0.05766016215757251
174,21,false-accept-claim,True,,aggregate-advisor,honest,0,95,0.14664554172566585,0.09804174908261454,0.11944356533780708,10.199736432255543,0.6094142562359177,0.0732376599682934,,0.8247410838056757,0.0,0.17525891619432438,False,456,24,4510,95,0,0.0,0.08744532331936877
175,21,all-fail,False,all_failed,,,0,0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,456,24,0,0,0,,
176,22,honest,True,,aggregate-advisor,honest,0,96,0.1389544131667325,0.08220057356162579,0.10173546680267917,12.165365236171981,0.7592829692333948,0.06452352691261769,,0.8511881928889681,0.0,0.14881180711103192,False,456,24,4550,0,0,0.0,0.0
177,22,fast-worker,True,,aggregate-advisor,honest,0,96,0.13895441316673254,0.08220057356162579,0.10173546680267918,12.165365236171981,0.7592829692333948,0.0645235269126177,1.0,0.8511881928889681,0.0,0.14881180711103192,False,456,24,4550,0,0,0.0,0.0
178,22,slow-worker,True,,aggregate-advisor,honest,0,96,0.13895441316673257,0.08220057356162579,0.10173546680267917,12.165365236171981,0.7592829692333948,0.06452352691261769,1.0,0.8511881928889681,0.0,0.14881180711103192,False,456,24,4550,0,0,0.0,0.0
179,22,order-bias,True,,warm-specialist,honest,0,96,0.2183766978042893,0.08996661955111371,0.1113974872806367,11.115233683220243,0.7932807141244423,0.09000077865044483,,0.8563652253395474,0.0,0.14363477466045255,False,456,24,4550,0,0,0.0,0.0
180,22,timing-outliers,True,,covering-join,honest,0,96,0.09618654638487935,0.08612691919967623,0.09939740491713156,11.610771745841795,0.7326102321391599,0.13909922687315202,,0.9217950414733513,0.0,0.07820495852664867,False,456,24,4530,0,0,0.0,0.07820495852664867
181,22,candidate-measurement-bias,True,,aggregate-advisor,honest,0,96,0.26695698234185133,0.11188720670038546,0.14233144504315148,8.937572305990502,0.8246883274537258,0.20031782916594917,,0.8976385511894366,0.0,0.10236144881056349,False,456,24,4550,0,0,0.0,0.0
182,22,false-accept-claim,True,,aggregate-advisor,honest,0,96,0.1389544131667325,0.08220057356162579,0.10173546680267917,12.165365236171981,0.7592829692333948,0.06452352691261769,,0.8511881928889681,0.0,0.14881180711103192,False,456,24,4550,96,0,0.0,0.0
183,22,all-fail,False,all_failed,,,0,0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,456,24,0,0,0,,
184,23,honest,True,,aggregate-advisor,honest,0,95,0.14606824096105078,0.08956580267509985,0.11154175025671119,11.16497558367787,0.603448275862069,0.09304350392847288,,0.837421387314468,0.0,0.16257861268553198,False,456,24,4530,0,0,0.0,0.0
185,23,fast-worker,True,,aggregate-advisor,honest,0,95,0.14606824096105084,0.08956580267509985,0.11154175025671123,11.16497558367787,0.603448275862069,0.09304350392847288,1.0,0.8374213873144681,0.0,0.16257861268553195,False,456,24,4530,0,0,0.0,0.0
186,23,slow-worker,True,,aggregate-advisor,honest,0,95,0.14606824096105084,0.08956580267509985,0.11154175025671122,11.16497558367787,0.603448275862069,0.09304350392847292,1.0,0.837421387314468,0.0,0.16257861268553192,False,456,24,4530,0,0,0.0,0.0
187,23,order-bias,True,,warm-specialist,honest,0,95,0.2313463713583215,0.09874531276650575,0.12353825996947171,10.127062966164388,0.603448275862069,0.11225899083164725,,0.8402453721990859,0.0,0.15975462780091423,False,456,24,4530,0,0,0.0,0.0
188,23,timing-outliers,True,,noisy-search,honest,0,94,0.14323257858611302,0.09783789359826951,0.11781839597809254,10.220988649920068,0.46602266653334884,0.2898390383380817,,0.813628009399569,0.0,0.18637199060043108,False,456,24,4500,0,0,0.0,0.0
189,23,candidate-measurement-bias,True,,aggregate-advisor,honest,0,95,0.2896568960140095,0.12716133902745283,0.16114104248051944,7.864025399922143,0.6094142562359177,0.23758045686900883,,0.8842583536602735,0.0,0.11574164633972658,False,456,24,4530,0,0,0.0,0.0
190,23,false-accept-claim,True,,aggregate-advisor,honest,0,95,0.14606824096105078,0.08956580267509985,0.11154175025671119,11.16497558367787,0.603448275862069,0.09304350392847288,,0.837421387314468,0.0,0.16257861268553198,False,456,24,4530,95,0,0.0,0.0
191,23,all-fail,False,all_failed,,,0,0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,456,24,0,0,0,,
192,24,honest,True,,aggregate-advisor,honest,0,93,0.11717620664353978,0.08777076042991186,0.10629319743847208,11.39331589588467,0.7183908045977011,0.06580756238425894,,0.8429319239521809,0.0,0.15706807604781908,False,456,24,4510,0,0,0.0,0.0
193,24,fast-worker,True,,aggregate-advisor,honest,0,93,0.11717620664353977,0.08777076042991186,0.10629319743847208,11.39331589588467,0.7183908045977011,0.06580756238425896,1.0,0.842931923952181,0.0,0.15706807604781908,False,456,24,4510,0,0,0.0,0.0
194,24,slow-worker,True,,aggregate-advisor,honest,0,93,0.11717620664353974,0.08777076042991186,0.1062931974384721,11.39331589588467,0.7183908045977011,0.06580756238425896,1.0,0.8429319239521809,0.0,0.15706807604781908,False,456,24,4510,0,0,0.0,0.0
195,24,order-bias,True,,warm-specialist,honest,0,93,0.1761718386946989,0.09316948363861619,0.11349654549502498,10.733128068829691,0.7183908045977011,0.0883083495512438,,0.8541551396080664,0.0,0.14584486039193353,False,456,24,4510,0,0,0.0,0.0
196,24,timing-outliers,True,,warm-specialist,honest,0,96,0.13988736581760797,0.08919935200497951,0.10859167971456583,11.210843773216823,0.7068965517241379,0.1759299145955935,,0.8433639346093728,0.0,0.15663606539062724,False,456,24,4540,0,0,0.0,0.0
197,24,candidate-measurement-bias,True,,aggregate-advisor,honest,0,93,0.25941702105090614,0.11164045195348953,0.13605572787134695,8.957326690298688,0.7545020868193661,0.18610562470070893,,0.8979152760527079,0.0,0.10208472394729207,False,456,24,4510,0,0,0.0,0.0
198,24,false-accept-claim,True,,aggregate-advisor,honest,0,93,0.11717620664353978,0.08777076042991186,0.10629319743847208,11.39331589588467,0.7183908045977011,0.06580756238425894,,0.8429319239521809,0.0,0.15706807604781908,False,456,24,4510,93,0,0.0,0.0
199,24,all-fail,False,all_failed,,,0,0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,456,24,0,0,0,,
200,25,honest,True,,aggregate-advisor,honest,0,96,0.11567877748988753,0.08776622910055876,0.10722258945956828,11.3939041274548,0.7183908045977011,0.07564026203587115,,0.8421958843337477,0.0,0.15780411566625235,False,456,24,4540,0,0,0.0,0.0
201,25,fast-worker,True,,aggregate-advisor,honest,0,96,0.11567877748988757,0.08776622910055874,0.1072225894595683,11.393904127454801,0.7183908045977011,0.07564026203587115,1.0,0.8421958843337476,0.0,0.15780411566625235,False,456,24,4540,0,0,0.0,0.0
202,25,slow-worker,True,,aggregate-advisor,honest,0,96,0.1156787774898876,0.08776622910055876,0.1072225894595683,11.3939041274548,0.7183908045977011,0.07564026203587114,1.0,0.8421958843337477,0.0,0.15780411566625238,False,456,24,4540,0,0,0.0,0.0
203,25,order-bias,True,,warm-specialist,honest,0,96,0.1752315295318929,0.09302029711005885,0.11319608882790361,10.750341926094148,0.7183908045977011,0.09401428507807001,,0.8523301500492608,0.0,0.14766984995073926,False,456,24,4540,0,0,0.0,0.0
204,25,timing-outliers,True,,aggregate-advisor,honest,0,95,0.10619724659454477,0.10370581960254355,0.12896205030510582,9.642660400665436,0.4540733673914681,0.22856772378869583,,0.820519973924832,0.0,0.17948002607516794,False,456,24,4490,0,0,0.0,0.0
205,25,candidate-measurement-bias,True,,aggregate-advisor,honest,0,96,0.20095907991501577,0.1134847789587674,0.13880718193054867,8.81175439715428,0.7528058459384865,0.20084460023842432,,0.8981021787059363,0.0,0.1018978212940637,False,456,24,4540,0,0,0.0,0.0
206,25,false-accept-claim,True,,aggregate-advisor,honest,0,96,0.11567877748988753,0.08776622910055876,0.10722258945956828,11.3939041274548,0.7183908045977011,0.07564026203587115,,0.8421958843337477,0.0,0.15780411566625235,False,456,24,4540,96,0,0.0,0.0
207,25,all-fail,False,all_failed,,,0,0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,456,24,0,0,0,,
208,26,honest,True,,aggregate-advisor,honest,0,95,0.11417785912625358,0.09595896491702532,0.11676291667682982,10.42112116220396,0.6811100510872021,0.06372418665254125,,0.8300519269174872,0.0,0.1699480730825128,False,456,24,4510,0,0,0.0,0.0
209,26,fast-worker,True,,aggregate-advisor,honest,0,95,0.11417785912625367,0.09595896491702531,0.11676291667682988,10.421121162203962,0.6811100510872021,0.06372418665254125,1.0,0.8300519269174872,0.0,0.16994807308251275,False,456,24,4510,0,0,0.0,0.0
210,26,slow-worker,True,,aggregate-advisor,honest,0,95,0.11417785912625365,0.09595896491702531,0.11676291667682986,10.421121162203962,0.6811100510872021,0.06372418665254126,1.0,0.8300519269174872,0.0,0.1699480730825128,False,456,24,4510,0,0,0.0,0.0
211,26,order-bias,True,,warm-specialist,honest,0,95,0.1609976761374756,0.10081363423432332,0.1219163110201471,9.919293234441666,0.6691607519453214,0.08381141339553401,,0.8433464325977758,0.0,0.1566535674022243,False,456,24,4510,0,0,0.0,0.0
212,26,timing-outliers,True,,warm-specialist,honest,0,96,0.11447217430234681,0.09551358594891722,0.11378255676239718,10.46971475382384,0.6730484246481713,0.2139750269947215,,0.9186250810442986,0.0,0.08137491895570137,False,456,24,4520,0,0,0.0,0.0
213,26,candidate-measurement-bias,True,,aggregate-advisor,honest,0,95,0.20271077418631195,0.11312259849960288,0.14376569884438897,8.839966666815124,0.698689974785276,0.1629694817193725,,0.8990179397680823,0.0,0.10098206023191779,False,456,24,4510,0,0,0.0,0.0
214,26,false-accept-claim,True,,aggregate-advisor,honest,0,95,0.11417785912625358,0.09595896491702532,0.11676291667682982,10.42112116220396,0.6811100510872021,0.06372418665254125,,0.8300519269174872,0.0,0.1699480730825128,False,456,24,4510,95,0,0.0,0.0
215,26,all-fail,False,all_failed,,,0,0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,456,24,0,0,0,,
216,27,honest,True,,aggregate-advisor,honest,0,96,0.12125408466370653,0.08792666095772123,0.10728757040044243,11.373114697040997,0.7298850574712644,0.08330708797853276,,0.8426759905291038,0.0,0.1573240094708962,False,456,24,4540,0,0,0.0,0.0
217,27,fast-worker,True,,aggregate-advisor,honest,0,96,0.12125408466370659,0.08792666095772123,0.10728757040044243,11.373114697040997,0.7298850574712644,0.08330708797853276,1.0,0.8426759905291038,0.0,0.15732400947089617,False,456,24,4540,0,0,0.0,0.0
218,27,slow-worker,True,,aggregate-advisor,honest,0,96,0.12125408466370659,0.08792666095772121,0.10728757040044243,11.373114697040998,0.7298850574712644,0.08330708797853276,1.0,0.8426759905291038,0.0,0.15732400947089614,False,456,24,4540,0,0,0.0,0.0
219,27,order-bias,True,,warm-specialist,honest,0,96,0.175694104241106,0.09300287341313532,0.11501697606960751,10.752355957410284,0.7528735632183908,0.10547344428783238,,0.8511609592919209,0.0,0.1488390407080791,False,456,24,4540,0,0,0.0,0.0
220,27,timing-outliers,True,,aggregate-advisor,honest,0,93,0.14411679578951675,0.0976628711054425,0.12566130821671903,10.239305773842569,0.4421240682495874,0.29658966471661335,,0.820244398152388,0.0,0.17975560184761202,False,456,24,4490,0,0,0.0,0.08958988927612765
221,27,candidate-measurement-bias,True,,aggregate-advisor,honest,0,96,0.19557160600632378,0.11224538572294583,0.1437837263997319,8.909052194522188,0.8006030425060096,0.21042989646106505,,0.8931701419187347,0.0,0.10682985808126531,False,456,24,4540,0,0,0.0,0.0
222,27,false-accept-claim,True,,aggregate-advisor,honest,0,96,0.12125408466370653,0.08792666095772123,0.10728757040044243,11.373114697040997,0.7298850574712644,0.08330708797853276,,0.8426759905291038,0.0,0.1573240094708962,False,456,24,4540,96,0,0.0,0.0
223,27,all-fail,False,all_failed,,,0,0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,456,24,0,0,0,,
224,28,honest,True,,aggregate-advisor,honest,0,95,0.15694230543501098,0.08313660532201361,0.10515507384908256,12.028395868783585,0.6724137931034483,0.08964240500448334,,0.8474260939819336,0.0,0.15257390601806634,False,456,24,4530,0,0,0.0,0.0
225,28,fast-worker,True,,aggregate-advisor,honest,0,95,0.15694230543501103,0.0831366053220136,0.1051550738490826,12.028395868783587,0.6724137931034483,0.08964240500448334,1.0,0.8474260939819337,0.0,0.15257390601806636,False,456,24,4530,0,0,0.0,0.0
226,28,slow-worker,True,,aggregate-advisor,honest,0,95,0.156942305435011,0.0831366053220136,0.10515507384908254,12.028395868783587,0.6724137931034483,0.08964240500448332,1.0,0.8474260939819337,0.0,0.15257390601806636,False,456,24,4530,0,0,0.0,0.0
227,28,order-bias,True,,warm-specialist,honest,0,95,0.23187679191683452,0.09103561152416544,0.11425668236487169,10.984712281902446,0.6839080459770115,0.11702561276470029,,0.8531134049984931,0.0,0.14688659500150697,False,456,24,4530,0,0,0.0,0.0
228,28,timing-outliers,True,,warm-specialist,honest,0,96,0.15444265028188117,0.09831814558956746,0.12243326990490448,10.171062462615344,0.45036171073714104,0.27489791721753226,,0.8231287568089459,0.0,0.17687124319105405,False,456,24,4510,0,0,0.0,0.0
229,28,candidate-measurement-bias,True,,aggregate-advisor,honest,0,95,0.2065664482253741,0.11367077453816435,0.14433787128283745,8.797336026458193,0.7232054124970401,0.23648516657525986,,0.8977673722416731,0.0,0.10223262775832695,False,456,24,4530,0,0,0.0,0.0
230,28,false-accept-claim,True,,aggregate-advisor,honest,0,95,0.15694230543501098,0.08313660532201361,0.10515507384908256,12.028395868783585,0.6724137931034483,0.08964240500448334,,0.8474260939819336,0.0,0.15257390601806634,False,456,24,4530,95,0,0.0,0.0
231,28,all-fail,False,all_failed,,,0,0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,456,24,0,0,0,,
232,29,honest,True,,aggregate-advisor,honest,0,93,0.10800929680550464,0.09454479229810885,0.11500884120060986,10.576997163914683,0.6492227258678267,0.06824860172109469,,0.8323393259387868,0.0,0.16766067406121324,False,456,24,4500,0,0,0.0,0.0
233,29,fast-worker,True,,aggregate-advisor,honest,0,93,0.10800929680550464,0.09454479229810883,0.11500884120060985,10.576997163914685,0.6492227258678267,0.06824860172109472,1.0,0.8323393259387868,0.0,0.16766067406121327,False,456,24,4500,0,0,0.0,0.0
234,29,slow-worker,True,,aggregate-advisor,honest,0,93,0.10800929680550465,0.09454479229810885,0.11500884120060986,10.576997163914683,0.6492227258678267,0.06824860172109468,1.0,0.8323393259387868,0.0,0.16766067406121324,False,456,24,4500,0,0,0.0,0.0
235,29,order-bias,True,,warm-specialist,honest,0,93,0.1728181882442768,0.10046542300918897,0.12516301429856674,9.953673314136507,0.6609204326402199,0.08618590704016184,,0.8388765430130484,0.0,0.16112345698695169,False,456,24,4500,0,0,0.0,0.0
236,29,timing-outliers,True,,aggregate-advisor,honest,0,93,0.1801803416565346,0.10054192277766445,0.13015672729038283,9.946099819588408,0.6141296055506469,0.18437596428420588,,0.8279288323410819,0.0,0.17207116765891806,False,456,24,4500,0,0,0.0,0.0
237,29,candidate-measurement-bias,True,,aggregate-advisor,honest,0,93,0.280568598166932,0.12508906382880852,0.16414589414460865,7.994303973435733,0.6811100510872021,0.18861064748065506,,0.8759799310850374,0.0,0.12402006891496269,False,456,24,4500,0,0,0.0,0.0
238,29,false-accept-claim,True,,aggregate-advisor,honest,0,93,0.10800929680550464,0.09454479229810885,0.11500884120060986,10.576997163914683,0.6492227258678267,0.06824860172109469,,0.8323393259387868,0.0,0.16766067406121324,False,456,24,4500,93,0,0.0,0.0
239,29,all-fail,False,all_failed,,,0,0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,456,24,0,0,0,,
240,30,honest,True,,aggregate-advisor,honest,0,96,0.13843383176483004,0.08227184701943405,0.10046388369855509,12.154826179650282,0.6954022988505747,0.07248805405973945,,0.8511512971356838,0.0,0.14884870286431617,False,456,24,4530,0,0,0.0,0.0
241,30,fast-worker,True,,aggregate-advisor,honest,0,96,0.13843383176483004,0.08227184701943405,0.1004638836985551,12.154826179650282,0.6954022988505747,0.07248805405973946,1.0,0.8511512971356838,0.0,0.14884870286431617,False,456,24,4530,0,0,0.0,0.0
242,30,slow-worker,True,,aggregate-advisor,honest,0,96,0.13843383176483007,0.08227184701943405,0.1004638836985551,12.154826179650282,0.6954022988505747,0.07248805405973947,1.0,0.8511512971356838,0.0,0.1488487028643162,False,456,24,4530,0,0,0.0,0.0
243,30,order-bias,True,,warm-specialist,honest,0,96,0.22139486674562822,0.09029637764381251,0.11193731963799361,11.074641376475242,0.6839080459770115,0.09707518744175674,,0.8554774368780768,0.0,0.14452256312192324,False,456,24,4530,0,0,0.0,0.0
244,30,timing-outliers,True,,aggregate-advisor,honest,0,95,0.16819473355249118,0.09101336473822123,0.11878230302700682,10.987397322099532,0.6082807521644502,0.19015189592425055,,0.9141471445774269,0.0,0.08585285542257319,False,456,24,4520,0,0,0.0,0.0
245,30,candidate-measurement-bias,True,,aggregate-advisor,honest,0,96,0.2697105096001671,0.11216560487026761,0.14249613934971064,8.915389001437783,0.6930593502290829,0.20432431044013943,,0.8944300125036033,0.0,0.10556998749639679,False,456,24,4530,0,0,0.0,0.0
246,30,false-accept-claim,True,,aggregate-advisor,honest,0,96,0.13843383176483004,0.08227184701943405,0.10046388369855509,12.154826179650282,0.6954022988505747,0.07248805405973945,,0.8511512971356838,0.0,0.14884870286431617,False,456,24,4530,96,0,0.0,0.0
247,30,all-fail,False,all_failed,,,0,0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,456,24,0,0,0,,
248,31,honest,True,,aggregate-advisor,honest,0,94,0.16000168536077858,0.08360563844170146,0.10714796362047765,11.96091577839339,0.6346245712995539,0.08595401368219263,,0.8429862086995952,0.0,0.15701379130040483,False,456,24,4530,0,0,0.0,0.0
249,31,fast-worker,True,,aggregate-advisor,honest,0,94,0.16000168536077866,0.08360563844170148,0.10714796362047767,11.960915778393389,0.6346245712995539,0.08595401368219263,1.0,0.8429862086995952,0.0,0.1570137913004048,False,456,24,4530,0,0,0.0,0.0
250,31,slow-worker,True,,aggregate-advisor,honest,0,94,0.16000168536077863,0.08360563844170146,0.10714796362047767,11.96091577839339,0.6346245712995539,0.08595401368219265,1.0,0.8429862086995952,0.0,0.15701379130040483,False,456,24,4530,0,0,0.0,0.0
251,31,order-bias,True,,aggregate-advisor,honest,0,94,0.23357603756311576,0.09099935347519368,0.11196070508969935,10.989089062842615,0.645957152929903,0.10664106814003717,,0.8484024705032075,0.0,0.15159752949679245,False,456,24,4530,0,0,0.0,0.0
252,31,timing-outliers,True,,aggregate-advisor,honest,0,94,0.14187766922566689,0.09774228714778567,0.11908371118435349,10.230986292432537,0.6611360631499735,0.23755574050604875,,0.9254537193592971,0.0,0.07454628064070286,False,456,24,4510,0,0,0.0,0.0
253,31,candidate-measurement-bias,True,,aggregate-advisor,honest,0,94,0.27788772714703847,0.11299015890084367,0.15200045301907453,8.850328291666234,0.6726181394126133,0.21726601148037641,,0.8927418260255441,0.0,0.10725817397445594,False,456,24,4530,0,0,0.0,0.0
254,31,false-accept-claim,True,,aggregate-advisor,honest,0,94,0.16000168536077858,0.08360563844170146,0.10714796362047765,11.96091577839339,0.6346245712995539,0.08595401368219263,,0.8429862086995952,0.0,0.15701379130040483,False,456,24,4530,94,0,0.0,0.0
255,31,all-fail,False,all_failed,,,0,0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,456,24,0,0,0,,
256,32,honest,True,,aggregate-advisor,honest,0,94,0.14032507490234156,0.08923865326998845,0.11296973069040842,11.205906447002675,0.5804597701149425,0.09867825786582662,,0.8357696957464879,0.0,0.16423030425351215,False,456,24,4500,0,0,0.0,0.0
257,32,fast-worker,True,,aggregate-advisor,honest,0,94,0.14032507490234156,0.08923865326998846,0.1129697306904084,11.205906447002674,0.5804597701149425,0.09867825786582662,1.0,0.8357696957464879,0.0,0.16423030425351218,False,456,24,4500,0,0,0.0,0.0
258,32,slow-worker,True,,aggregate-advisor,honest,0,94,0.14032507490234158,0.08923865326998846,0.11296973069040844,11.205906447002674,0.5804597701149425,0.09867825786582664,1.0,0.8357696957464879,0.0,0.16423030425351218,False,456,24,4500,0,0,0.0,0.0
259,32,order-bias,True,,aggregate-advisor,honest,0,94,0.22599019410877827,0.09833635499722672,0.12043243527514587,10.16917903890379,0.5804597701149425,0.11866267477635783,,0.8379343138220554,0.0,0.16206568617794465,False,456,24,4500,0,0,0.0,0.0
260,32,timing-outliers,True,,warm-specialist,honest,0,96,0.12193933136809135,0.10517561783321419,0.12641264953427384,9.507907066310597,0.5332107702308685,0.31931886400974235,,0.9067247510751888,0.0,0.09327524892481119,False,456,24,4510,0,0,0.0,0.0
261,32,candidate-measurement-bias,True,,aggregate-advisor,honest,0,94,0.28163139750788097,0.12537904142294304,0.16549337010252663,7.975814686815835,0.5735663588102755,0.23198554489019815,,0.8781105341435661,0.0,0.12188946585643395,False,456,24,4500,0,0,0.0,0.0
262,32,false-accept-claim,True,,aggregate-advisor,honest,0,94,0.14032507490234156,0.08923865326998845,0.11296973069040842,11.205906447002675,0.5804597701149425,0.09867825786582662,,0.8357696957464879,0.0,0.16423030425351215,False,456,24,4500,94,0,0.0,0.0
263,32,all-fail,False,all_failed,,,0,0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,456,24,0,0,0,,
264,33,honest,True,,aggregate-advisor,honest,0,96,0.12753967176909004,0.10635181919215353,0.12650167146146107,9.402754062845203,0.6333128545196792,0.07847789692074596,,0.8130926074977934,0.0,0.18690739250220662,False,456,24,4510,0,0,0.0,0.0
265,33,fast-worker,True,,aggregate-advisor,honest,0,96,0.1275396717690901,0.10635181919215353,0.12650167146146107,9.402754062845203,0.6333128545196792,0.07847789692074596,1.0,0.8130926074977934,0.0,0.18690739250220662,False,456,24,4510,0,0,0.0,0.0
266,33,slow-worker,True,,aggregate-advisor,honest,0,96,0.1275396717690901,0.10635181919215352,0.12650167146146105,9.402754062845204,0.6333128545196792,0.07847789692074598,1.0,0.8130926074977933,0.0,0.18690739250220664,False,456,24,4510,0,0,0.0,0.0
267,33,order-bias,True,,warm-specialist,honest,0,96,0.1907834351982753,0.11360970091843207,0.13766686433102635,8.802065245449121,0.6094142562359177,0.10255798760328931,,0.8214012832023808,0.0,0.17859871679761913,False,456,24,4510,0,0,0.0,0.0
268,33,timing-outliers,True,,warm-specialist,honest,0,94,0.1541418318466286,0.09832626092337307,0.12236103455375913,10.17022299647205,0.4062761708239451,0.28215896661699913,,0.8194711990853277,0.0,0.18052880091467227,False,456,24,4490,0,0,0.0,0.0
269,33,candidate-measurement-bias,True,,aggregate-advisor,honest,0,96,0.26890252470233483,0.13707365609904987,0.1729039641946905,7.2953478331197115,0.6619168182176298,0.20296724232236327,,0.8705408341735421,0.0,0.12945916582645794,False,456,24,4510,0,0,0.0,0.0
270,33,false-accept-claim,True,,aggregate-advisor,honest,0,96,0.12753967176909004,0.10635181919215353,0.12650167146146107,9.402754062845203,0.6333128545196792,0.07847789692074596,,0.8130926074977934,0.0,0.18690739250220662,False,456,24,4510,96,0,0.0,0.0
271,33,all-fail,False,all_failed,,,0,0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,456,24,0,0,0,,
272,34,honest,True,,aggregate-advisor,honest,0,94,0.11850117550775376,0.08799763924674638,0.10661623430176664,11.363941221150135,0.7413793103448276,0.06571467278921235,,0.8443530601830167,0.0,0.1556469398169833,False,456,24,4510,0,0,0.0,0.0
273,34,fast-worker,True,,aggregate-advisor,honest,0,94,0.11850117550775374,0.08799763924674638,0.10661623430176664,11.363941221150135,0.7413793103448276,0.06571467278921236,1.0,0.8443530601830167,0.0,0.1556469398169833,False,456,24,4510,0,0,0.0,0.0
274,34,slow-worker,True,,aggregate-advisor,honest,0,94,0.11850117550775381,0.08799763924674639,0.10661623430176666,11.363941221150133,0.7413793103448276,0.06571467278921235,1.0,0.8443530601830168,0.0,0.15564693981698327,False,456,24,4510,0,0,0.0,0.0
275,34,order-bias,True,,warm-specialist,honest,0,94,0.17641524377395043,0.09318369104369857,0.11271137285938954,10.73149162476349,0.7068965517241379,0.08144333420214907,,0.8530401671676506,0.0,0.14695983283234942,False,456,24,4510,0,0,0.0,0.0
